LON,LAT,rating_date,score,WS2M,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,ID
-64.30624637,-32.80830216,2023-04-10,3,0.03,20.23,24.55,18,9.49,92.62,4
-64.30624637,-32.80830216,2023-04-10,3,0.05,20.94,27.65,16.56,0.57,83.38,3
-64.30624637,-32.80830216,2023-04-10,3,0.03,17.84,25.02,11.95,0,76,2
-64.30624637,-32.80830216,2023-04-10,3,0.05,19.7,27.67,13.9,0,77.81,1
-64.29889298,-31.54943959,2021-03-25,2,0.34,22.4,30.67,15.23,0,61.5,15
-64.29889298,-31.54943959,2021-03-25,2,0.24,21.99,30.12,15.1,0.01,62.31,14
-64.29889298,-31.54943959,2021-03-25,2,0.21,22.9,31.74,15.58,0.15,58.94,13
-64.29889298,-31.54943959,2021-03-25,2,0.23,22.55,28.55,17.87,2.59,73.69,12
-64.29889298,-31.54943959,2021-03-25,2,0.29,24.22,30.94,18.26,0.4,67.5,11
-64.29889298,-31.54943959,2021-03-25,2,0.34,24.1,29.51,18.95,10.4,64.75,10
-64.29889298,-31.54943959,2021-03-25,2,0.34,23.56,29.15,19.67,0.12,65.81,9
-64.29889298,-31.54943959,2021-03-25,2,0.25,23.75,31.51,17.36,0,65.88,8
-64.29889298,-31.54943959,2021-03-25,2,0.37,23.31,30.99,16.62,0,65.56,7
-64.29889298,-31.54943959,2021-03-25,2,0.27,23.34,32.73,15.24,0,64.44,6
-64.29889298,-31.54943959,2021-03-25,2,0.19,23.55,33.52,14.9,0,55.94,5
-64.29889298,-31.54943959,2021-03-25,2,0.45,22.22,28.81,18.08,0,52.25,4
-64.29889298,-31.54943959,2021-03-25,2,0.35,22.7,30.48,16.78,0,53.06,3
-64.29889298,-31.54943959,2021-03-25,2,0.25,23.28,32.6,15.08,0,57.38,2
-64.29889298,-31.54943959,2021-03-25,2,0.25,20.8,24.59,16.56,3.87,75.88,1
-64.2712697,-24.6806792,2022-05-30,1,1.55,12.92,14.76,10.53,0,85.38,15
-64.2712697,-24.6806792,2022-05-30,1,1.02,12.59,18.9,7.26,0,73.75,14
-64.2712697,-24.6806792,2022-05-30,1,0.85,13.66,21.14,7.51,0,64.38,13
-64.2712697,-24.6806792,2022-05-30,1,1.07,13.87,20.61,7.85,0,60.19,12
-64.2712697,-24.6806792,2022-05-30,1,0.94,15.59,22.17,9.93,0,59,11
-64.2712697,-24.6806792,2022-05-30,1,0.98,16.31,22.25,12.17,0,69.56,10
-64.2712697,-24.6806792,2022-05-30,1,1.11,16.85,23.01,11.16,0.03,76.31,9
-64.2712697,-24.6806792,2022-05-30,1,0.77,16.38,21.46,12.03,0.34,83.94,8
-64.2712697,-24.6806792,2022-05-30,1,0.73,16.4,23.86,11.04,0,78.62,7
-64.2712697,-24.6806792,2022-05-30,1,0.75,16.92,22.79,12.56,0,76.12,6
-64.2712697,-24.6806792,2022-05-30,1,1.1,16.15,22.67,10.64,0,76.56,5
-64.2712697,-24.6806792,2022-05-30,1,0.82,16.84,23.22,11.43,0.22,77.31,4
-64.2712697,-24.6806792,2022-05-30,1,1.12,14.65,17.83,12.24,0.27,87.31,3
-64.2712697,-24.6806792,2022-05-30,1,1.11,12.62,15.45,10.15,2.75,87,2
-64.2712697,-24.6806792,2022-05-30,1,1.11,7.94,10.05,5.86,4.59,94.06,1
-64.2502302,-34.2057338,2023-02-02,0,0.13,26.61,37.72,15.26,0,36.75,15
-64.2502302,-34.2057338,2023-02-02,0,0.13,27.89,38.59,17.05,0,33.69,14
-64.2502302,-34.2057338,2023-02-02,0,0.14,29.98,39.73,19.94,0,37.19,13
-64.2502302,-34.2057338,2023-02-02,0,0.12,29.45,38.29,21.58,0,37.62,12
-64.2502302,-34.2057338,2023-02-02,0,0.12,29.76,39.89,19.71,0,37.94,11
-64.2502302,-34.2057338,2023-02-02,0,0.12,30.37,40.99,21.05,0.17,40.5,10
-64.2502302,-34.2057338,2023-02-02,0,0.09,26.5,33.15,20.77,6.03,59.5,9
-64.2502302,-34.2057338,2023-02-02,0,0.09,18.86,23.9,14.43,23.03,69.44,8
-64.2502302,-34.2057338,2023-02-02,0,0.08,22.3,31.79,13.15,0,51.94,7
-64.2502302,-34.2057338,2023-02-02,0,0.09,24.87,35.78,14.84,0,42.94,6
-64.2502302,-34.2057338,2023-02-02,0,0.09,25.15,33.54,16.27,1.6,50.75,5
-64.2502302,-34.2057338,2023-02-02,0,0.12,26.63,37.26,18.84,0.05,50.12,4
-64.2502302,-34.2057338,2023-02-02,0,0.08,27.3,37.19,18.27,6.82,48.5,3
-64.2502302,-34.2057338,2023-02-02,0,0.05,25.27,32.31,19.41,9.31,64.69,2
-64.2502302,-34.2057338,2023-02-02,0,0.08,28.23,37.23,19.01,0.65,59.19,1
-64.23416077,-34.19105781,2022-02-02,6,0.1,21.98,31.55,12.66,0,45.81,15
-64.23416077,-34.19105781,2022-02-02,6,0.12,23.25,33.7,13.79,0,43.75,14
-64.23416077,-34.19105781,2022-02-02,6,0.12,24.04,32.8,15.07,0,51.75,13
-64.23416077,-34.19105781,2022-02-02,6,0.12,26.33,35.49,17.56,0,50.06,12
-64.23416077,-34.19105781,2022-02-02,6,0.11,27.58,38.48,18.3,0,46,11
-64.23416077,-34.19105781,2022-02-02,6,0.07,28.87,39.6,18.46,0,44.06,10
-64.23416077,-34.19105781,2022-02-02,6,0.08,31.8,42.53,20.36,0,38.81,9
-64.23416077,-34.19105781,2022-02-02,6,0.12,30.02,38.73,23.44,0,44.31,8
-64.23416077,-34.19105781,2022-02-02,6,0.14,31.73,42.04,21.12,0,32.06,7
-64.23416077,-34.19105781,2022-02-02,6,0.09,32.15,43.55,22.37,0,30.06,6
-64.23416077,-34.19105781,2022-02-02,6,0.14,32.59,43.33,23.1,0.02,36,5
-64.23416077,-34.19105781,2022-02-02,6,0.14,28.85,36.29,20.76,0.38,37.44,4
-64.23416077,-34.19105781,2022-02-02,6,0.09,21.62,26.64,17.17,19.54,67.31,3
-64.23416077,-34.19105781,2022-02-02,6,0.09,19.37,25.94,14.49,1,73.56,2
-64.23416077,-34.19105781,2022-02-02,6,0.09,23.76,32.05,15.65,1.04,69.06,1
-64.2246754,-34.20197346,2023-04-18,0,0.12,17.62,21.62,14.87,41.63,85.62,15
-64.2246754,-34.20197346,2023-04-18,0,0.09,17.35,21.08,15.28,6.46,91.62,14
-64.2246754,-34.20197346,2023-04-18,0,0.08,21.12,28.3,15.29,0.61,84.06,13
-64.2246754,-34.20197346,2023-04-18,0,0.09,20.68,26.59,17.42,11.07,89.5,12
-64.2246754,-34.20197346,2023-04-18,0,0.18,21.69,29.06,15.55,2.4,78.94,11
-64.2246754,-34.20197346,2023-04-18,0,0.09,17.93,25.75,11.55,0,68.19,10
-64.2246754,-34.20197346,2023-04-18,0,0.17,20.84,29.57,13.55,0,70.44,9
-64.2246754,-34.20197346,2023-04-18,0,0.09,23.43,32.4,15.72,0.01,73,8
-64.2246754,-34.20197346,2023-04-18,0,0.16,19.33,25.19,12.1,0,56.25,7
-64.2246754,-34.20197346,2023-04-18,0,0.11,17.18,27.21,8.69,0,62.12,6
-64.2246754,-34.20197346,2023-04-18,0,0.16,14.5,20.93,9.45,0,54.44,5
-64.2246754,-34.20197346,2023-04-18,0,0.17,15.94,25.15,8.06,0,57.12,4
-64.2246754,-34.20197346,2023-04-18,0,0.12,18.77,26.62,12.09,0.11,70.44,3
-64.2246754,-34.20197346,2023-04-18,0,0.2,20.05,27.32,14.26,0.03,79.56,2
-64.2246754,-34.20197346,2023-04-18,0,0.32,20.76,27.3,15.08,0,72.88,1
-64.2122387,-34.19384899,2020-03-10,2,0.09,22.74,30.05,16.62,0,65.31,15
-64.2122387,-34.19384899,2020-03-10,2,0.1,23.49,31.13,16.55,0,63.38,14
-64.2122387,-34.19384899,2020-03-10,2,0.06,23.48,29.34,19.2,0.45,68.81,13
-64.2122387,-34.19384899,2020-03-10,2,0.05,23.64,32.63,15.95,0.21,64.19,12
-64.2122387,-34.19384899,2020-03-10,2,0.07,28.09,39.33,18.3,0.53,58.19,11
-64.2122387,-34.19384899,2020-03-10,2,0.06,27.38,33.94,21.33,24.46,74.81,10
-64.2122387,-34.19384899,2020-03-10,2,0.09,23.9,31.83,17.09,31.07,84.94,9
-64.2122387,-34.19384899,2020-03-10,2,0.16,18.97,26.84,12.12,0,59,8
-64.2122387,-34.19384899,2020-03-10,2,0.05,22.39,34.65,11.76,0,58.44,7
-64.2122387,-34.19384899,2020-03-10,2,0.14,17.4,24.07,11.73,0,58.12,6
-64.2122387,-34.19384899,2020-03-10,2,0.27,15.66,23.23,8.62,0,56.75,5
-64.2122387,-34.19384899,2020-03-10,2,0.26,17.77,26.4,9.37,0.15,55.31,4
-64.2122387,-34.19384899,2020-03-10,2,0.1,20.93,29.76,13.26,0.01,58.38,3
-64.2122387,-34.19384899,2020-03-10,2,0.09,21.47,30.37,13.6,0.03,57.81,2
-64.2122387,-34.19384899,2020-03-10,2,0.09,20.4,29.26,13.99,0,45.88,1
-64.21131507,-25.01869307,2020-06-19,1,4.02,11.89,16.81,7.69,0.71,68.38,15
-64.21131507,-25.01869307,2020-06-19,1,1.22,11.02,18.14,5.81,0,55,14
-64.21131507,-25.01869307,2020-06-19,1,1.58,14.05,25.29,5.83,0,45.38,13
-64.21131507,-25.01869307,2020-06-19,1,2.17,17.32,27.65,10.57,0,41.5,12
-64.21131507,-25.01869307,2020-06-19,1,1.73,16.73,26.2,11.56,0,45.19,11
-64.21131507,-25.01869307,2020-06-19,1,2.22,17.65,29.09,9.41,0,48.31,10
-64.21131507,-25.01869307,2020-06-19,1,1.36,17.76,26.87,10.58,0,52.38,9
-64.21131507,-25.01869307,2020-06-19,1,1.61,19.33,28.87,12.81,0,55.69,8
-64.21131507,-25.01869307,2020-06-19,1,2.44,20.01,27.93,15.15,0.01,55.75,7
-64.21131507,-25.01869307,2020-06-19,1,2.41,13.3,17.42,10.05,0.02,59.31,6
-64.21131507,-25.01869307,2020-06-19,1,1.33,11.51,17.4,7.02,0,65.38,5
-64.21131507,-25.01869307,2020-06-19,1,1.84,12.08,21.13,5.98,0,57,4
-64.21131507,-25.01869307,2020-06-19,1,2.15,13.58,22.12,6.11,0,64.81,3
-64.21131507,-25.01869307,2020-06-19,1,1.66,12.3,15.95,9.9,3.66,72.81,2
-64.21131507,-25.01869307,2020-06-19,1,1.16,11.55,19.45,5.83,0.29,72.62,1
-64.21082857,-25.01953711,2020-06-19,1,4.02,11.89,16.81,7.69,0.71,68.38,15
-64.21082857,-25.01953711,2020-06-19,1,1.22,11.02,18.14,5.81,0,55,14
-64.21082857,-25.01953711,2020-06-19,1,1.58,14.05,25.29,5.83,0,45.38,13
-64.21082857,-25.01953711,2020-06-19,1,2.17,17.32,27.65,10.57,0,41.5,12
-64.21082857,-25.01953711,2020-06-19,1,1.73,16.73,26.2,11.56,0,45.19,11
-64.21082857,-25.01953711,2020-06-19,1,2.22,17.65,29.09,9.41,0,48.31,10
-64.21082857,-25.01953711,2020-06-19,1,1.36,17.76,26.87,10.58,0,52.38,9
-64.21082857,-25.01953711,2020-06-19,1,1.61,19.33,28.87,12.81,0,55.69,8
-64.21082857,-25.01953711,2020-06-19,1,2.44,20.01,27.93,15.15,0.01,55.75,7
-64.21082857,-25.01953711,2020-06-19,1,2.41,13.3,17.42,10.05,0.02,59.31,6
-64.21082857,-25.01953711,2020-06-19,1,1.33,11.51,17.4,7.02,0,65.38,5
-64.21082857,-25.01953711,2020-06-19,1,1.84,12.08,21.13,5.98,0,57,4
-64.21082857,-25.01953711,2020-06-19,1,2.15,13.58,22.12,6.11,0,64.81,3
-64.21082857,-25.01953711,2020-06-19,1,1.66,12.3,15.95,9.9,3.66,72.81,2
-64.21082857,-25.01953711,2020-06-19,1,1.16,11.55,19.45,5.83,0.29,72.62,1
-64.20573044,-34.18760148,2021-02-22,0,0.06,30.44,39.95,22.29,1.79,53.19,15
-64.20573044,-34.18760148,2021-02-22,0,0.15,26.77,33.22,21.94,6.89,70.25,14
-64.20573044,-34.18760148,2021-02-22,0,0.05,26.37,36.79,15.63,0.31,45.38,13
-64.20573044,-34.18760148,2021-02-22,0,0.06,21.95,28.43,18.33,43.26,79.25,12
-64.20573044,-34.18760148,2021-02-22,0,0.05,23.52,31.65,15.29,5.1,66.56,11
-64.20573044,-34.18760148,2021-02-22,0,0.11,18.92,24.25,15.19,36.72,84.31,10
-64.20573044,-34.18760148,2021-02-22,0,0.07,14.62,19.58,12.05,14.05,85.94,9
-64.20573044,-34.18760148,2021-02-22,0,0.07,17.48,25.12,10.86,5.99,76.75,8
-64.20573044,-34.18760148,2021-02-22,0,0.2,17.03,21.51,13.27,3.65,81.44,7
-64.20573044,-34.18760148,2021-02-22,0,0.2,19.92,27.44,11.75,0.57,68.31,6
-64.20573044,-34.18760148,2021-02-22,0,0.16,21.96,30.74,13,0,59.94,5
-64.20573044,-34.18760148,2021-02-22,0,0.06,22.48,32.3,13.09,0,62.62,4
-64.20573044,-34.18760148,2021-02-22,0,0.07,24.05,34.8,14.55,0,60.81,3
-64.20573044,-34.18760148,2021-02-22,0,0.06,24.57,34.76,15.58,0,60.19,2
-64.20573044,-34.18760148,2021-02-22,0,0.09,20.39,27,15.41,2.07,69.94,1
-64.201236,-24.8782415,2022-06-09,1,1.81,18.98,26.53,13.59,0,70.5,15
-64.201236,-24.8782415,2022-06-09,1,1.57,18.84,26.2,12.23,0.2,72.06,14
-64.201236,-24.8782415,2022-06-09,1,1.85,16.73,20.98,13.88,0.16,81.94,13
-64.201236,-24.8782415,2022-06-09,1,1.9,14.85,19.05,11.23,1.71,78.88,12
-64.201236,-24.8782415,2022-06-09,1,1.38,10.33,13.76,7.65,3.51,85.31,11
-64.201236,-24.8782415,2022-06-09,1,1.46,11.34,17.94,6.82,0.28,75.69,10
-64.201236,-24.8782415,2022-06-09,1,1.26,11.37,19.48,5.91,0,61.56,9
-64.201236,-24.8782415,2022-06-09,1,1.87,11.65,21.17,4.98,0,56.06,8
-64.201236,-24.8782415,2022-06-09,1,1.92,14.36,24.55,6.02,0,50.44,7
-64.201236,-24.8782415,2022-06-09,1,1.33,15.2,23.44,7.57,0,55,6
-64.201236,-24.8782415,2022-06-09,1,1.4,16.44,25.62,11.05,0,58.19,5
-64.201236,-24.8782415,2022-06-09,1,1.69,17.95,28.37,9.94,0,63.88,4
-64.201236,-24.8782415,2022-06-09,1,1.12,20.18,28.1,12.85,0,69.69,3
-64.201236,-24.8782415,2022-06-09,1,2.12,20.73,27.54,15.26,0,75.12,2
-64.201236,-24.8782415,2022-06-09,1,2.39,15.28,21.45,11.27,0,74.19,1
-64.1955031,-35.6659321,2023-04-10,1,0.12,25.08,30.37,20.86,13.09,76.75,15
-64.1955031,-35.6659321,2023-04-10,1,0.15,25.1,31.89,20.9,0.29,73.94,14
-64.1955031,-35.6659321,2023-04-10,1,0.18,26.78,34.08,20.69,0,67.12,13
-64.1955031,-35.6659321,2023-04-10,1,0.16,26,33.88,19.1,4.38,64.69,12
-64.1955031,-35.6659321,2023-04-10,1,0.2,26.44,35.37,18.81,0.02,59.62,11
-64.1955031,-35.6659321,2023-04-10,1,0.22,24.1,33.06,17.63,1.67,65.88,10
-64.1955031,-35.6659321,2023-04-10,1,0.2,20.67,25.69,16.8,3.57,74.19,9
-64.1955031,-35.6659321,2023-04-10,1,0.18,21.58,28.85,16.33,1.38,60.94,8
-64.1955031,-35.6659321,2023-04-10,1,0.18,18.83,23.08,15.51,4.25,66.88,7
-64.1955031,-35.6659321,2023-04-10,1,0.17,18.74,24.08,14.36,0.47,78.12,6
-64.1955031,-35.6659321,2023-04-10,1,0.2,22.26,29.82,15.36,0.1,70.44,5
-64.1955031,-35.6659321,2023-04-10,1,0.2,20.88,26.86,16.41,3.89,77.69,4
-64.1955031,-35.6659321,2023-04-10,1,0.21,21.68,30.3,14.64,1.04,67.12,3
-64.1955031,-35.6659321,2023-04-10,1,0.12,17.37,26.17,10.15,0,57.88,2
-64.1955031,-35.6659321,2023-04-10,1,0.25,21.3,30.57,13.45,0,56.06,1
-64.1756185,-24.9339021,2022-05-16,1,1.82,19.27,27.3,12.69,0,62.5,15
-64.1756185,-24.9339021,2022-05-16,1,2.1,20.81,28.01,15.37,0,61.69,14
-64.1756185,-24.9339021,2022-05-16,1,1.5,23.67,31.51,15.79,0,68.19,13
-64.1756185,-24.9339021,2022-05-16,1,2,22.18,26.94,18.15,0,77.5,12
-64.1756185,-24.9339021,2022-05-16,1,1.74,23.3,34.07,15.36,3.71,64.38,11
-64.1756185,-24.9339021,2022-05-16,1,1.51,18.59,22.82,15.42,269.51,90,10
-64.1756185,-24.9339021,2022-05-16,1,1.72,22.07,28.87,16.51,0,83.56,9
-64.1756185,-24.9339021,2022-05-16,1,1.89,22.84,30.89,15.32,0,68.88,8
-64.1756185,-24.9339021,2022-05-16,1,2.21,24.65,31.76,18.69,0,74.81,7
-64.1756185,-24.9339021,2022-05-16,1,3.02,21.98,27.61,16.66,0,63,6
-64.1756185,-24.9339021,2022-05-16,1,2.31,18.53,25.3,12.94,0.02,61.06,5
-64.1756185,-24.9339021,2022-05-16,1,1.62,15.68,21.32,10.23,0.09,68.31,4
-64.1756185,-24.9339021,2022-05-16,1,1.32,17.68,24.44,12.21,0,69.94,3
-64.1756185,-24.9339021,2022-05-16,1,1.45,17.55,22.57,13.51,0,79.88,2
-64.1756185,-24.9339021,2022-05-16,1,2.38,14.97,18.4,12.36,0,80.44,1
-64.16824797,-32.62862264,2023-02-10,0,0.32,21.65,30.99,12.73,0,50.62,15
-64.16824797,-32.62862264,2023-02-10,0,0.38,23.94,34.14,13.63,0,44.69,14
-64.16824797,-32.62862264,2023-02-10,0,0.34,25.19,33.87,16.83,12.04,49.25,13
-64.16824797,-32.62862264,2023-02-10,0,0.59,25.4,33.41,18.57,1.8,48.94,12
-64.16824797,-32.62862264,2023-02-10,0,0.42,25.5,33.78,17.42,2.81,50.25,11
-64.16824797,-32.62862264,2023-02-10,0,0.28,25.37,33.13,18.73,5.07,62.19,10
-64.16824797,-32.62862264,2023-02-10,0,0.4,27.13,34.67,18.69,0,60.31,9
-64.16824797,-32.62862264,2023-02-10,0,0.49,28.47,38.19,21.71,9.69,62.88,8
-64.16824797,-32.62862264,2023-02-10,0,0.32,26.13,35.44,16.88,1.03,52.06,7
-64.16824797,-32.62862264,2023-02-10,0,0.44,25.12,33.69,18.51,7.42,51.19,6
-64.16824797,-32.62862264,2023-02-10,0,0.55,25.74,34.09,18.26,0.23,51,5
-64.16824797,-32.62862264,2023-02-10,0,0.34,23.92,29.42,18.44,8.05,65.5,4
-64.16824797,-32.62862264,2023-02-10,0,0.27,21.23,25.89,18.1,1.3,77.94,3
-64.16824797,-32.62862264,2023-02-10,0,0.34,25.15,32.84,17.77,5.36,71.62,2
-64.16824797,-32.62862264,2023-02-10,0,0.44,22.28,27.27,16.71,20.79,84.19,1
-64.1633846,-31.0062483,2021-03-29,1,0.85,22.04,28.23,18.01,1.47,70.38,15
-64.1633846,-31.0062483,2021-03-29,1,0.55,20.59,24.22,17.74,13.28,76.31,14
-64.1633846,-31.0062483,2021-03-29,1,0.64,20.06,24.69,16.95,0.55,77.31,13
-64.1633846,-31.0062483,2021-03-29,1,0.84,21.33,28.14,15.09,0,69.06,12
-64.1633846,-31.0062483,2021-03-29,1,0.91,20.81,28.04,14.69,0,71.62,11
-64.1633846,-31.0062483,2021-03-29,1,0.88,21.29,30.44,14.53,0,66.25,10
-64.1633846,-31.0062483,2021-03-29,1,0.85,21.2,30.88,13.49,0,59.38,9
-64.1633846,-31.0062483,2021-03-29,1,1.41,19.16,26.26,14.24,0,61.69,8
-64.1633846,-31.0062483,2021-03-29,1,1.01,19.96,28.07,14,0,59.31,7
-64.1633846,-31.0062483,2021-03-29,1,1.16,20.86,29.72,13.16,0,62.38,6
-64.1633846,-31.0062483,2021-03-29,1,1.05,20.01,25.75,15.92,4.78,74.88,5
-64.1633846,-31.0062483,2021-03-29,1,0.66,17.41,21.87,13.99,8.87,86.62,4
-64.1633846,-31.0062483,2021-03-29,1,0.84,17.73,23.23,14.47,0.44,82.94,3
-64.1633846,-31.0062483,2021-03-29,1,1.02,18.15,24.31,14.35,2.65,81.94,2
-64.1633846,-31.0062483,2021-03-29,1,0.98,18.24,23.08,15.32,37.21,92.25,1
-64.16140074,-32.67079968,2022-02-02,0,0.37,21.37,30.2,12.96,0,46.62,15
-64.16140074,-32.67079968,2022-02-02,0,0.46,22.58,31.56,13.78,0,41.94,14
-64.16140074,-32.67079968,2022-02-02,0,0.38,23.71,31.88,15.27,0,44.38,13
-64.16140074,-32.67079968,2022-02-02,0,0.46,25.46,33.82,17.58,0,46.19,12
-64.16140074,-32.67079968,2022-02-02,0,0.43,26.15,35.58,18.4,0,43.19,11
-64.16140074,-32.67079968,2022-02-02,0,0.38,27.34,37.05,17.83,0,38.31,10
-64.16140074,-32.67079968,2022-02-02,0,0.38,29.45,39.59,19.73,0,34.69,9
-64.16140074,-32.67079968,2022-02-02,0,0.55,30.13,38.65,22.01,0,32.88,8
-64.16140074,-32.67079968,2022-02-02,0,0.57,30.12,38.77,20.83,0,26.75,7
-64.16140074,-32.67079968,2022-02-02,0,0.56,31.01,39.45,22.4,0,26.75,6
-64.16140074,-32.67079968,2022-02-02,0,0.44,30.99,40.51,22.29,0.17,32.94,5
-64.16140074,-32.67079968,2022-02-02,0,0.41,29.31,37.39,23.33,1.5,41.56,4
-64.16140074,-32.67079968,2022-02-02,0,0.57,22.23,28.52,16.76,8.63,62.56,3
-64.16140074,-32.67079968,2022-02-02,0,0.49,19.55,26.12,14.64,4.96,71,2
-64.16140074,-32.67079968,2022-02-02,0,0.35,22.12,29.81,14.97,0.48,68.44,1
-64.1603253,-32.66575569,2023-03-31,0,0.38,26.15,34.73,18.46,0,47.94,15
-64.1603253,-32.66575569,2023-03-31,0,0.3,27.05,36.08,20.03,0.25,46.31,14
-64.1603253,-32.66575569,2023-03-31,0,0.52,27.33,35.39,19.81,0.06,47.19,13
-64.1603253,-32.66575569,2023-03-31,0,0.47,25.07,31.78,20.17,12.05,64.44,12
-64.1603253,-32.66575569,2023-03-31,0,0.41,23.31,30.1,19.5,6.56,75.44,11
-64.1603253,-32.66575569,2023-03-31,0,0.41,24.69,34.33,16.1,0,59.75,10
-64.1603253,-32.66575569,2023-03-31,0,0.44,25.76,34.4,18.37,0,49.12,9
-64.1603253,-32.66575569,2023-03-31,0,0.33,26.18,34.77,18.69,0,50.06,8
-64.1603253,-32.66575569,2023-03-31,0,0.48,26.98,34.81,21.08,0,52.19,7
-64.1603253,-32.66575569,2023-03-31,0,0.45,27.69,35.19,21.4,0.19,54.5,6
-64.1603253,-32.66575569,2023-03-31,0,0.38,26.18,33.6,21.65,37.6,64.19,5
-64.1603253,-32.66575569,2023-03-31,0,0.25,22.73,26.69,20.14,7.46,83,4
-64.1603253,-32.66575569,2023-03-31,0,0.27,24.83,32.88,18.08,0.08,71.5,3
-64.1603253,-32.66575569,2023-03-31,0,0.38,24.28,31.8,18.9,0,65.81,2
-64.1603253,-32.66575569,2023-03-31,0,0.35,24.59,33.19,17.5,0,60.5,1
-64.16026446,-32.6564521,2021-02-22,0,0.26,27.44,36.65,20.1,7,63,15
-64.16026446,-32.6564521,2021-02-22,0,0.37,25.44,31.19,20.86,1.89,71.38,14
-64.16026446,-32.6564521,2021-02-22,0,0.34,26.35,34.19,19.93,0.39,53.88,13
-64.16026446,-32.6564521,2021-02-22,0,0.3,21.64,25.23,18.66,27.27,78.75,12
-64.16026446,-32.6564521,2021-02-22,0,0.29,20.83,25.49,17.98,35.9,85.75,11
-64.16026446,-32.6564521,2021-02-22,0,0.47,17.72,21.83,14.37,37.92,88.06,10
-64.16026446,-32.6564521,2021-02-22,0,0.37,14.76,18.28,12.04,10.26,86.75,9
-64.16026446,-32.6564521,2021-02-22,0,0.31,16.42,20.94,10.8,13.04,82.75,8
-64.16026446,-32.6564521,2021-02-22,0,0.36,16.14,19.59,13.12,16.46,85.75,7
-64.16026446,-32.6564521,2021-02-22,0,0.45,18.01,24.76,11.87,0.43,74.44,6
-64.16026446,-32.6564521,2021-02-22,0,0.43,18.83,26.12,11.58,0,68.5,5
-64.16026446,-32.6564521,2021-02-22,0,0.31,19.89,29.2,11.55,0,70.19,4
-64.16026446,-32.6564521,2021-02-22,0,0.36,21.07,29.54,13.65,0,66.62,3
-64.16026446,-32.6564521,2021-02-22,0,0.38,22.46,30.92,14.13,0.12,66.5,2
-64.16026446,-32.6564521,2021-02-22,0,0.3,18.36,22.36,15.56,6.51,86.19,1
-64.12620948,-32.69103232,2020-02-04,2,0.59,22.15,31.43,12.08,0,48.62,15
-64.12620948,-32.69103232,2020-02-04,2,0.59,26.63,36.51,16.47,0.16,52.31,14
-64.12620948,-32.69103232,2020-02-04,2,0.55,23.56,29.43,19.47,3.49,69.38,13
-64.12620948,-32.69103232,2020-02-04,2,0.48,20.51,27.31,16.75,6.26,70.38,12
-64.12620948,-32.69103232,2020-02-04,2,0.41,21.9,26.56,15.26,18.93,72.69,11
-64.12620948,-32.69103232,2020-02-04,2,0.45,23.05,26.1,20.72,4.37,90.19,10
-64.12620948,-32.69103232,2020-02-04,2,0.49,24.75,30.33,19.78,1.3,79.56,9
-64.12620948,-32.69103232,2020-02-04,2,0.3,27.25,34.6,21.45,0.88,75,8
-64.12620948,-32.69103232,2020-02-04,2,0.55,20.13,25.15,12.8,5.67,69.25,7
-64.12620948,-32.69103232,2020-02-04,2,0.38,19.69,29.01,11.56,0,50.5,6
-64.12620948,-32.69103232,2020-02-04,2,0.53,20.58,28.28,12.73,0,58.5,5
-64.12620948,-32.69103232,2020-02-04,2,0.47,23.24,31.31,15.73,0,52.88,4
-64.12620948,-32.69103232,2020-02-04,2,0.4,26.22,34.12,17.75,0,60.38,3
-64.12620948,-32.69103232,2020-02-04,2,0.27,30.01,39.19,22.52,3.08,65.06,2
-64.12620948,-32.69103232,2020-02-04,2,0.45,26.23,32.75,21.38,1.63,72.88,1
-64.122994,-26.25535,2023-05-02,0,2.44,22.19,24.62,17.9,25.28,90.75,15
-64.122994,-26.25535,2023-05-02,0,1.34,19.14,23.48,16.37,3.32,88.38,14
-64.122994,-26.25535,2023-05-02,0,1.09,21.94,28,16.12,0.05,79.88,13
-64.122994,-26.25535,2023-05-02,0,1.04,22.33,26.5,19.13,0.04,79.06,12
-64.122994,-26.25535,2023-05-02,0,2.36,23.31,29.96,17.97,0,71.56,11
-64.122994,-26.25535,2023-05-02,0,3.01,23.68,30.5,18.26,0,72.06,10
-64.122994,-26.25535,2023-05-02,0,3.09,24.03,30.83,18.48,0,71.81,9
-64.122994,-26.25535,2023-05-02,0,3.59,25.15,32.33,19.67,0,70.06,8
-64.122994,-26.25535,2023-05-02,0,2.67,25.66,31.55,20.94,5.64,75.88,7
-64.122994,-26.25535,2023-05-02,0,4.12,17.44,20.98,14.69,47.99,87.5,6
-64.122994,-26.25535,2023-05-02,0,1.58,15.85,19.8,12.58,0.56,75.88,5
-64.122994,-26.25535,2023-05-02,0,1.17,17.23,21.61,13.29,1.96,85.12,4
-64.122994,-26.25535,2023-05-02,0,1.45,18.77,23.99,15.47,1.09,86.19,3
-64.122994,-26.25535,2023-05-02,0,1.52,18.42,23.38,14.9,0.15,84.19,2
-64.122994,-26.25535,2023-05-02,0,1.08,20.04,26.02,14.04,0,75.69,1
-64.12212,-31.5804,2020-03-19,2,0.23,18.06,23.5,11.32,0,70.25,15
-64.12212,-31.5804,2020-03-19,2,0.32,15.66,23.23,10.4,0,62.88,14
-64.12212,-31.5804,2020-03-19,2,0.3,15.45,22.21,10.56,0,63.06,13
